,year,stcd,inc,pwin,dv,dvp,fr,po1,po2,redist,dexp,rexp,dpres,stgj,cd
7252,1956,3236,0,0,30.399999618530273,31.600000381469727,0,0,0,0,,,22.559999465942383,32.0,36.0
7206,1956,3237,0,0,28.399999618530273,28.299999237060547,0,0,0,0,,,23.81999969482422,32.0,37.0
7326,1956,3238,0,0,28.299999237060547,28.100000381469727,0,0,0,0,,,31.18000030517578,32.0,38.0
6922,1956,3239,0,0,29.5,35.20000076293945,0,0,0,0,,,28.18000030517578,32.0,39.0
6853,1956,3240,0,0,35.70000076293945,37.900001525878906,0,0,0,0,,,32.599998474121094,32.0,40.0
6892,1956,3241,0,0,35.599998474121094,36.900001525878906,0,0,0,0,,,37.939998626708984,32.0,41.0
6802,1956,3242,0,0,40.29999923706055,42.400001525878906,0,0,0,0,,,34.40999984741211,32.0,42.0
6709,1956,3243,0,0,31.299999237060547,34.099998474121094,0,0,0,0,,,26.510000228881836,32.0,43.0
7599,1956,3301,1,1,88.5999984741211,92.5,0,0,0,0,,,74.91000366210938,33.0,1.0
7435,1956,3302,1,1,,,0,5,2,0,,,79.12999725341797,33.0,2.0
7567,1956,3303,1,1,78.80000305175781,77.30000305175781,0,0,0,0,,,63.459999084472656,33.0,3.0
7440,1956,3304,1,1,,,0,5,2,0,,,60.529998779296875,33.0,4.0
7722,1956,3305,2,1,59.70000076293945,66.19999694824219,9,2,5,0,,,44.83000183105469,33.0,5.0
7539,1956,3306,1,1,,74.19999694824219,0,5,2,0,,,45.20000076293945,33.0,6.0
7603,1956,3307,2,1,84.0,81.19999694824219,9,2,5,0,,,63.439998626708984,33.0,7.0
7650,1956,3308,2,1,59.5,59.099998474121094,9,0,0,0,,,48.18000030517578,33.0,8.0
7534,1956,3309,1,1,53.900001525878906,52.20000076293945,0,0,0,0,,,38.349998474121094,33.0,9.0
7654,1956,3310,0,0,37.29999923706055,42.5,1,1,0,0,,,37.61000061035156,33.0,10.0
7617,1956,3311,1,1,,67.5,0,0,0,0,,,47.900001525878906,33.0,11.0
7436,1956,3312,1,1,54.5,61.5,0,0,1,0,,,45.130001068115234,33.0,12.0
7745,1956,3401,0,0,,,0,0,1,0,,,38.15999984741211,34.0,1.0
7733,1956,3402,0,0,,,0,0,1,0,,,38.15999984741211,34.0,2.0
7822,1956,3501,0,0,35.29999923706055,35.70000076293945,0,0,0,0,,,34.290000915527344,35.0,1.0
8037,1956,3502,0,0,34.5,41.599998474121094,0,0,0,0,,,33.540000915527344,35.0,2.0
8197,1956,3503,0,0,41.0,47.400001525878906,0,1,0,0,,,40.290000915527344,35.0,3.0
7897,1956,3504,0,0,31.200000762939453,32.400001525878906,0,0,0,0,,,31.510000228881836,35.0,4.0
7989,1956,3505,0,0,37.70000076293945,40.5,0,0,0,0,,,29.989999771118164,35.0,5.0
8102,1956,3506,1,1,54.5,52.20000076293945,0,1,4,0,,,39.33000183105469,35.0,6.0
8091,1956,3507,0,0,34.099998474121094,36.099998474121094,0,0,0,0,,,34.119998931884766,35.0,7.0
7781,1956,3508,0,0,36.599998474121094,37.0,0,0,0,0,,,28.8799991607666,35.0,8.0
7868,1956,3509,1,1,55.20000076293945,52.0,1,1,0,0,,,46.849998474121094,35.0,9.0
7905,1956,3510,0,0,,38.29999923706055,0,5,2,0,,,35.08000183105469,35.0,10.0
7942,1956,3511,3,0,41.599998474121094,34.70000076293945,9,0,0,0,,,38.34000015258789,35.0,11.0
8071,1956,3512,0,0,38.20000076293945,38.5,0,0,0,0,,,34.220001220703125,35.0,12.0
7991,1956,3513,0,0,29.299999237060547,40.900001525878906,1,0,0,0,,,34.38999938964844,35.0,13.0
8278,1956,3514,0,0,41.099998474121094,45.400001525878906,0,0,0,0,,,45.79999923706055,35.0,14.0
8122,1956,3515,0,0,39.5,46.0,1,1,4,0,,,32.20000076293945,35.0,15.0
8046,1956,3516,0,0,44.79999923706055,41.70000076293945,0,1,8,0,,,36.04999923706055,35.0,16.0
7929,1956,3517,0,0,33.5,35.400001525878906,0,0,0,0,,,31.280000686645508,35.0,17.0
7923,1956,3518,1,1,59.5,57.29999923706055,0,0,0,0,,,42.650001525878906,35.0,18.0
7826,1956,3519,1,1,68.69999694824219,67.5,0,0,0,0,,,47.619998931884766,35.0,19.0
7857,1956,3520,1,1,65.19999694824219,67.69999694824219,0,0,0,0,,,49.650001525878906,35.0,20.0
7866,1956,3521,1,1,71.5999984741211,76.0,1,0,0,0,,,59.040000915527344,35.0,21.0
8142,1956,3522,0,0,33.29999923706055,41.70000076293945,0,0,0,0,,,44.099998474121094,35.0,22.0
7793,1956,3523,0,0,31.0,32.5,1,0,0,0,,,32.06999969482422,35.0,23.0
8351,1956,3601,0,0,42.79999923706055,41.20000076293945,0,0,0,0,,,34.220001220703125,36.0,1.0
8379,1956,3602,1,1,60.20000076293945,64.69999694824219,0,0,0,0,,,45.38999938964844,36.0,2.0
8349,1956,3603,1,1,76.9000015258789,83.30000305175781,0,0,0,0,,,61.38999938964844,36.0,3.0
8395,1956,3604,1,1,61.099998474121094,,0,0,0,0,,,48.290000915527344,36.0,4.0
8430,1956,3605,1,1,63.70000076293945,66.0,0,0,0,0,,,42.29999923706055,36.0,5.0
8458,1956,3606,2,1,68.9000015258789,69.30000305175781,9,2,0,0,,,51.029998779296875,36.0,6.0
8588,1956,3701,0,0,45.29999923706055,37.0,0,0,0,0,,,41.130001068115234,37.0,1.0
8581,1956,3702,0,1,50.70000076293945,47.400001525878906,0,0,0,0,,,45.75,37.0,2.0
8575,1956,3703,1,1,61.599998474121094,52.400001525878906,1,1,4,0,,,47.20000076293945,37.0,3.0
8488,1956,3704,0,1,51.29999923706055,44.099998474121094,0,0,0,0,,,44.970001220703125,37.0,4.0
9128,1956,3801,1,1,62.70000076293945,61.5,0,0,0,0,,,60.91999816894531,38.0,1.0
9097,1956,3802,1,1,62.29999923706055,61.20000076293945,0,0,0,0,,,60.20000076293945,38.0,2.0
9136,1956,3803,1,1,59.900001525878906,55.400001525878906,0,0,0,0,,,58.13999938964844,38.0,3.0
9143,1956,3804,1,1,69.0999984741211,65.80000305175781,0,0,0,0,,,68.55000305175781,38.0,4.0
8596,1956,3805,1,1,53.29999923706055,55.0,0,0,0,0,,,51.63999938964844,38.0,5.0
8995,1956,3806,0,0,48.5,49.400001525878906,0,1,8,0,,,49.81999969482422,38.0,6.0
9049,1956,3807,0,0,38.099998474121094,39.099998474121094,0,0,0,0,,,36.34000015258789,38.0,7.0
9125,1956,3808,3,0,44.099998474121094,48.79999923706055,9,3,0,0,,,37.970001220703125,38.0,8.0
9142,1956,3809,0,0,31.600000381469727,37.400001525878906,0,0,0,0,,,28.56999969482422,38.0,9.0
9092,1956,3810,0,0,44.20000076293945,49.5,0,0,0,0,,,41.15999984741211,38.0,10.0
8911,1956,3811,1,1,53.0,50.900001525878906,1,0,0,0,,,41.34000015258789,38.0,11.0
8962,1956,3812,0,0,43.599998474121094,44.5,0,0,0,0,,,37.810001373291016,38.0,12.0
8833,1956,3813,0,0,33.29999923706055,35.70000076293945,0,0,0,0,,,30.719999313354492,38.0,13.0
9180,1956,3814,1,1,51.5,62.0,0,0,0,0,,,42.52000045776367,38.0,14.0
8702,1956,3815,1,1,55.599998474121094,61.599998474121094,0,1,0,0,,,42.369998931884766,38.0,15.0
8643,1956,3816,0,0,39.5,40.20000076293945,0,1,8,0,,,32.459999084472656,38.0,16.0
8918,1956,3817,0,0,41.400001525878906,43.5,0,0,0,0,,,32.619998931884766,38.0,17.0
8947,1956,3818,0,0,40.099998474121094,44.099998474121094,0,1,0,0,,,34.7400016784668,38.0,18.0
9208,1956,3819,1,0,46.20000076293945,51.0,1,0,0,0,,,39.45000076293945,38.0,19.0
9193,1956,3820,0,0,37.0,43.70000076293945,0,0,0,0,,,36.25,38.0,20.0
8640,1956,3821,1,1,56.79999923706055,61.099998474121094,0,1,0,0,,,52.16999816894531,38.0,21.0
9214,1956,3822,0,0,43.099998474121094,48.099998474121094,0,1,0,0,,,43.59000015258789,38.0,22.0
8811,1956,3823,0,0,33.900001525878906,38.099998474121094,0,0,0,0,,,29.790000915527344,38.0,23.0
8726,1956,3824,0,0,42.20000076293945,48.0,0,0,0,0,,,38.130001068115234,38.0,24.0
9034,1956,3825,1,1,51.29999923706055,53.5,1,1,0,0,,,43.869998931884766,38.0,25.0
9037,1956,3826,1,1,61.900001525878906,65.30000305175781,0,0,0,0,,,56.22999954223633,38.0,26.0
9147,1956,3827,0,0,34.0,37.20000076293945,0,1,0,0,,,38.5,38.0,27.0
8883,1956,3828,1,1,57.70000076293945,65.0999984741211,0,0,0,0,,,54.939998626708984,38.0,28.0
9011,1956,3829,0,0,35.29999923706055,39.400001525878906,0,0,0,0,,,35.2400016784668,38.0,29.0
9107,1956,3830,2,1,59.79999923706055,69.0,9,2,5,0,,,53.72999954223633,38.0,30.0
9255,1956,3901,1,1,55.79999923706055,59.099998474121094,0,0,0,0,,,42.2599983215332,39.0,1.0
9273,1956,3902,1,1,52.20000076293945,60.5,0,0,0,0,,,41.290000915527344,39.0,2.0
9316,1956,4001,1,1,,,0,5,2,0,,,44.939998626708984,40.0,1.0
9365,1956,4002,1,1,,,0,5,2,0,,,51.02000045776367,40.0,2.0
9412,1956,4003,1,1,93.19999694824219,,0,0,0,0,,,77.5999984741211,40.0,3.0
9387,1956,4004,1,1,85.0999984741211,,0,0,0,0,,,64.0199966430664,40.0,4.0
9296,1956,4005,2,1,,,9,7,5,0,,,71.0999984741211,40.0,5.0
9283,1956,4006,1,1,,,0,5,2,0,,,71.80000305175781,40.0,6.0
9440,1956,4101,0,1,52.400001525878906,42.0,0,0,0,0,,,42.47999954223633,41.0,1.0
9460,1956,4102,0,0,44.099998474121094,36.099998474121094,0,0,0,0,,,38.63999938964844,41.0,2.0
9668,1956,4201,0,0,27.899999618530273,37.5,0,0,0,0,,,29.559999465942383,42.0,1.0
9511,1956,4202,0,0,,42.0,0,5,2,0,,,37.849998474121094,42.0,2.0
9598,1956,4203,1,1,53.70000076293945,59.20000076293945,0,0,0,0,,,44.15999984741211,42.0,3.0
9544,1956,4204,1,1,,,0,5,2,0,,,63.0099983215332,42.0,4.0
9470,1956,4205,2,1,74.5,90.80000305175781,9,0,0,0,,,60.5099983215332,42.0,5.0
9515,1956,4206,1,1,,,1,5,2,0,,,69.58000183105469,42.0,6.0
9566,1956,4207,1,1,,,0,5,2,0,,,52.2400016784668,42.0,7.0
9527,1956,4208,1,1,,,0,5,2,0,,,70.93000030517578,42.0,8.0
9564,1956,4209,1,1,71.69999694824219,83.5,0,0,0,0,,,48.58000183105469,42.0,9.0
9749,1956,4301,1,1,,,0,5,2,0,,,50.59000015258789,43.0,1.0
10250,1956,4302,1,1,,,0,5,2,0,,,46.93000030517578,43.0,2.0
10066,1956,4303,2,1,83.5,,9,2,5,0,,,39.97999954223633,43.0,3.0
9773,1956,4304,1,1,,,0,5,2,0,,,55.66999816894531,43.0,4.0
10327,1956,4305,0,0,44.400001525878906,47.099998474121094,1,1,0,0,,,34.310001373291016,43.0,5.0
10230,1956,4306,1,1,,,0,5,2,0,,,56.11000061035156,43.0,6.0
10179,1956,4307,1,1,,,0,5,2,0,,,46.04999923706055,43.0,7.0
10139,1956,4308,1,1,61.400001525878906,62.400001525878906,0,0,0,0,,,37.65999984741211,43.0,8.0
9796,1956,4309,1,1,,,0,5,2,0,,,41.7400016784668,43.0,9.0
10262,1956,4310,1,1,,,0,5,2,0,,,48.81999969482422,43.0,10.0
10302,1956,4311,1,1,,,0,5,2,0,,,56.4900016784668,43.0,11.0
9751,1956,4312,1,1,,,1,5,2,0,,,41.06999969482422,43.0,12.0
10175,1956,4313,1,1,,,0,5,2,0,,,50.91999816894531,43.0,13.0
9780,1956,4314,2,1,87.30000305175781,93.80000305175781,9,0,0,0,,,47.41999816894531,43.0,14.0
10183,1956,4315,1,1,,,1,5,2,0,,,48.15999984741211,43.0,15.0
10061,1956,4316,1,1,64.5999984741211,,1,0,0,0,,,41.22999954223633,43.0,16.0
9732,1956,4317,1,1,,,0,5,2,0,,,46.66999816894531,43.0,17.0
10377,1956,4318,1,1,,64.9000015258789,0,5,2,0,,,47.04999923706055,43.0,18.0
10044,1956,4319,1,1,,,0,5,2,0,,,56.27000045776367,43.0,19.0
10209,1956,4320,1,1,,,0,5,2,0,,,41.52000045776367,43.0,20.0
9701,1956,4321,1,1,,,0,5,2,0,,,37.630001068115234,43.0,21.0
10082,1956,4322,1,1,,88.0,0,5,2,0,,,44.310001373291016,43.0,22.0
10424,1956,4401,0,0,39.099998474121094,46.599998474121094,1,1,4,0,,,35.529998779296875,44.0,1.0
10380,1956,4402,0,0,42.400001525878906,42.79999923706055,0,1,4,0,,,35.38999938964844,44.0,2.0
10452,1956,4501,0,0,32.900001525878906,38.599998474121094,0,0,0,0,,,27.81999969482422,45.0,1.0
10686,1956,4601,1,1,50.79999923706055,,0,0,0,0,,,41.380001068115234,46.0,1.0
10579,1956,4602,1,1,76.4000015258789,74.4000015258789,0,0,0,0,,,48.310001373291016,46.0,2.0
10524,1956,4603,1,1,59.099998474121094,58.0,0,0,0,0,,,29.950000762939453,46.0,3.0
10714,1956,4604,1,1,,,0,0,0,0,,,50.529998779296875,46.0,4.0
10492,1956,4605,1,1,67.4000015258789,,0,0,0,0,,,44.63999938964844,46.0,5.0
10582,1956,4606,0,0,37.70000076293945,37.5,0,0,0,0,,,33.79999923706055,46.0,6.0
10556,1956,4607,1,1,69.0,74.19999694824219,0,0,0,0,,,45.70000076293945,46.0,7.0
10607,1956,4608,1,1,67.30000305175781,,0,0,0,0,,,37.95000076293945,46.0,8.0
10500,1956,4609,1,1,54.099998474121094,50.70000076293945,1,0,0,0,,,45.88999938964844,46.0,9.0
10737,1956,4610,0,0,43.29999923706055,45.79999923706055,0,0,0,0,,,43.7400016784668,46.0,10.0
10880,1956,4701,0,0,41.900001525878906,47.400001525878906,0,0,0,0,,,46.189998626708984,47.0,1.0
10837,1956,4702,0,0,44.0,47.900001525878906,0,1,4,0,,,45.2599983215332,47.0,2.0
10923,1956,4703,0,0,43.5,35.099998474121094,0,0,0,0,,,47.970001220703125,47.0,3.0
10794,1956,4704,0,0,49.599998474121094,39.0,0,0,0,0,,,42.16999816894531,47.0,4.0
10764,1956,4705,0,0,46.20000076293945,41.400001525878906,0,0,0,0,,,45.2599983215332,47.0,5.0
10826,1956,4706,0,0,46.0,44.79999923706055,0,1,4,0,,,47.66999816894531,47.0,6.0
10748,1956,4707,1,1,58.5,57.599998474121094,0,0,0,0,,,45.70000076293945,47.0,7.0
10962,1956,4801,2,0,49.70000076293945,52.70000076293945,9,3,6,0,,,45.2599983215332,48.0,1.0
11014,1956,4802,1,1,52.400001525878906,55.0,0,0,0,0,,,42.189998626708984,48.0,2.0
11040,1956,4803,1,1,51.5,58.900001525878906,0,0,0,0,,,46.220001220703125,48.0,3.0
10946,1956,4804,1,0,47.20000076293945,50.20000076293945,1,1,8,0,,,40.40999984741211,48.0,4.0
11045,1956,4805,1,1,60.70000076293945,67.5,0,0,0,0,,,52.15999984741211,48.0,5.0
11012,1956,4806,1,1,57.400001525878906,62.70000076293945,0,0,0,0,,,49.380001068115234,48.0,6.0
11258,1956,4901,0,0,42.900001525878906,45.599998474121094,0,1,4,0,,,36.91999816894531,49.0,1.0
11147,1956,4902,3,0,44.70000076293945,46.0,9,2,0,0,,,38.029998779296875,49.0,2.0
11268,1956,4903,0,0,38.79999923706055,37.900001525878906,0,0,0,0,,,36.5,49.0,3.0
11068,1956,4904,1,1,65.5999984741211,71.0999984741211,0,0,0,0,,,42.97999954223633,49.0,4.0
11142,1956,4905,1,1,57.79999923706055,52.29999923706055,1,0,0,0,,,44.75,49.0,5.0
11158,1956,4906,0,0,32.79999923706055,37.5,0,1,0,0,,,30.59000015258789,49.0,6.0
11206,1956,4907,0,0,38.20000076293945,40.900001525878906,0,0,0,0,,,33.380001068115234,49.0,7.0
11254,1956,4908,0,0,35.400001525878906,38.0,0,0,0,0,,,30.56999969482422,49.0,8.0
11103,1956,4909,1,1,51.400001525878906,55.400001525878906,1,1,4,0,,,40.65999984741211,49.0,9.0
11144,1956,4910,0,0,35.5,40.20000076293945,0,1,4,0,,,43.68000030517578,49.0,10.0
11304,1956,5001,0,0,41.79999923706055,43.79999923706055,1,0,0,0,,,39.91999816894531,50.0,1.0
130,1960,101,1,1,,,0,5,2,0,,,56.61000061035156,1.0,1.0
95,1960,102,1,1,,,0,5,2,0,,,60.900001525878906,1.0,2.0
37,1960,103,1,1,,,0,5,2,0,,,64.20999908447266,1.0,3.0
87,1960,104,1,1,,,0,5,2,0,,,58.38999938964844,1.0,4.0
91,1960,105,1,1,,,0,5,2,0,,,65.62000274658203,1.0,5.0
142,1960,106,1,1,,,0,5,2,0,,,55.47999954223633,1.0,6.0
58,1960,107,1,1,,,0,5,2,0,,,55.04999923706055,1.0,7.0
152,1960,108,1,1,79.19999694824219,,0,0,0,0,,,69.5999984741211,1.0,8.0
118,1960,109,1,1,67.30000305175781,86.30000305175781,0,0,0,0,,,42.68000030517578,1.0,9.0
200,1960,201,1,1,56.79999923706055,57.5,1,0,0,0,,,49.060001373291016,2.0,1.0
328,1960,301,0,0,40.79999923706055,40.79999923706055,0,1,8,0,,,40.59000015258789,3.0,1.0
248,1960,302,1,1,55.70000076293945,60.900001525878906,0,0,0,0,,,48.86000061035156,3.0,2.0
382,1960,401,1,1,,,0,5,2,0,,,53.40999984741211,4.0,1.0
392,1960,402,1,1,,,0,5,2,0,,,55.959999084472656,4.0,2.0
448,1960,403,1,1,,,0,5,2,0,,,41.2599983215332,4.0,3.0
346,1960,404,1,1,,,0,5,2,0,,,60.5099983215332,4.0,4.0
423,1960,405,1,1,82.69999694824219,,1,0,0,0,,,55.56999969482422,4.0,5.0
395,1960,406,1,1,,,0,5,2,0,,,62.08000183105469,4.0,6.0
687,1960,501,1,1,51.599998474121094,54.900001525878906,1,0,0,0,,,46.619998931884766,5.0,1.0
1512,1960,502,1,1,62.70000076293945,61.0,1,0,0,0,,,51.630001068115234,5.0,2.0
1488,1960,503,1,1,,,0,5,2,0,,,54.689998626708984,5.0,3.0
1489,1960,504,0,0,34.70000076293945,40.0,0,0,0,0,,,51.150001525878906,5.0,4.0
1491,1960,505,1,1,83.69999694824219,,0,0,0,0,,,67.70999908447266,5.0,5.0
1545,1960,506,0,0,41.29999923706055,49.0,0,1,0,0,,,54.20000076293945,5.0,6.0
1487,1960,507,1,1,57.0,50.900001525878906,1,0,0,0,,,52.83000183105469,5.0,7.0
1493,1960,508,1,1,62.0,,0,0,0,0,,,55.06999969482422,5.0,8.0
1475,1960,509,0,0,40.79999923706055,41.20000076293945,0,0,0,0,,,48.15999984741211,5.0,9.0
1504,1960,510,0,0,41.099998474121094,45.400001525878906,0,0,0,0,,,46.220001220703125,5.0,10.0
889,1960,511,1,1,65.4000015258789,69.30000305175781,0,1,0,0,,,48.189998626708984,5.0,11.0
1567,1960,512,1,1,,81.0999984741211,0,5,2,0,,,55.84000015258789,5.0,12.0
989,1960,513,0,0,35.0,43.0,0,0,0,0,,,45.7400016784668,5.0,13.0
1496,1960,514,1,1,56.5,,0,0,0,0,,,49.0099983215332,5.0,14.0
1497,1960,515,0,0,48.70000076293945,48.0,0,0,0,0,,,55.22999954223633,5.0,15.0
1416,1960,516,3,0,44.599998474121094,42.20000076293945,9,0,0,0,,,44.2400016784668,5.0,16.0
1316,1960,517,1,1,67.69999694824219,75.30000305175781,0,0,0,0,,,52.25,5.0,17.0
1480,1960,518,0,0,30.0,40.0,0,1,0,0,,,46.79999923706055,5.0,18.0
1107,1960,519,1,1,78.19999694824219,83.4000015258789,0,0,0,0,,,65.58000183105469,5.0,19.0
651,1960,520,0,0,29.899999618530273,34.0,0,0,0,0,,,33.099998474121094,5.0,20.0
1106,1960,521,0,0,41.599998474121094,48.099998474121094,0,0,0,0,,,45.68000030517578,5.0,21.0
455,1960,522,3,1,51.099998474121094,44.599998474121094,9,4,0,0,,,48.290000915527344,5.0,22.0
898,1960,523,1,1,74.19999694824219,,0,0,0,0,,,58.08000183105469,5.0,23.0
1191,1960,524,0,0,40.29999923706055,43.599998474121094,0,0,0,0,,,46.43000030517578,5.0,24.0
899,1960,525,1,0,46.400001525878906,50.099998474121094,1,0,0,0,,,42.84000015258789,5.0,25.0
999,1960,526,1,1,73.4000015258789,72.19999694824219,0,0,0,0,,,69.04000091552734,5.0,26.0
919,1960,527,1,1,66.80000305175781,72.30000305175781,0,0,0,0,,,47.7400016784668,5.0,27.0
1490,1960,528,0,0,39.099998474121094,41.79999923706055,0,0,0,0,,,39.66999816894531,5.0,28.0
1195,1960,529,1,1,57.0,62.400001525878906,0,1,0,0,,,43.970001220703125,5.0,29.0
552,1960,530,0,0,40.70000076293945,44.70000076293945,0,0,0,0,,,45.099998474121094,5.0,30.0
1679,1960,601,1,1,60.0,66.69999694824219,0,0,0,0,,,50.040000915527344,6.0,1.0
1649,1960,602,1,0,42.400001525878906,54.20000076293945,1,1,4,0,,,40.630001068115234,6.0,2.0
1666,1960,603,0,0,48.0,49.79999923706055,0,1,4,0,,,47.0099983215332,6.0,3.0
1656,1960,604,1,1,68.5,63.599998474121094,0,0,0,0,,,42.810001373291016,6.0,4.0
1833,1960,701,1,1,58.5,54.29999923706055,1,0,0,0,,,58.880001068115234,7.0,1.0
1795,1960,702,2,0,49.900001525878906,53.29999923706055,9,4,8,0,,,51.79999923706055,7.0,2.0
1828,1960,703,1,1,54.900001525878906,56.20000076293945,1,1,8,0,,,55.0099983215332,7.0,3.0
1771,1960,704,1,0,48.29999923706055,50.900001525878906,1,1,4,0,,,46.599998474121094,7.0,4.0
1734,1960,705,1,1,55.099998474121094,53.79999923706055,1,1,8,0,,,57.470001220703125,7.0,5.0
1799,1960,706,1,1,54.0,56.0,1,1,8,0,,,53.70000076293945,7.0,6.0
1899,1960,801,1,1,50.5,50.20000076293945,1,0,0,0,,,50.81999969482422,8.0,1.0
1946,1960,901,0,0,41.599998474121094,41.20000076293945,0,0,0,0,,,44.5099983215332,9.0,1.0
2313,1960,902,1,1,82.5,,0,0,0,0,,,54.18000030517578,9.0,2.0
2036,1960,903,1,1,,,0,5,2,0,,,62.7400016784668,9.0,3.0
1970,1960,904,1,1,70.5,,0,0,0,0,,,57.95000076293945,9.0,4.0
1974,1960,905,1,1,,67.0,0,5,2,0,,,38.27000045776367,9.0,5.0
2037,1960,906,1,1,62.0,71.5,0,0,0,0,,,40.75,9.0,6.0
1937,1960,907,1,1,61.400001525878906,,0,1,4,0,,,38.279998779296875,9.0,7.0
2004,1960,908,1,1,,,0,5,2,0,,,59.220001220703125,9.0,8.0
2509,1960,1001,2,1,,,9,7,5,0,,,57.290000915527344,10.0,1.0
2396,1960,1002,1,1,,,0,5,2,0,,,71.45999908447266,10.0,2.0
2514,1960,1003,1,1,,,0,5,2,0,,,66.91999816894531,10.0,3.0
2494,1960,1004,1,1,,,0,5,2,0,,,73.83999633789062,10.0,4.0
2421,1960,1005,1,1,,,0,5,2,0,,,51.0,10.0,5.0
2492,1960,1006,1,1,,,0,5,2,0,,,64.83999633789062,10.0,6.0
2463,1960,1007,2,1,74.19999694824219,,9,2,0,0,,,60.349998474121094,10.0,7.0
2436,1960,1008,1,1,,,0,5,2,0,,,70.08000183105469,10.0,8.0
2349,1960,1009,1,1,,,0,5,2,0,,,65.23999786376953,10.0,9.0
2379,1960,1010,2,1,,,9,7,5,0,,,67.7300033569336,10.0,10.0
2630,1960,1101,1,1,74.4000015258789,65.80000305175781,2,0,0,0,,,50.029998779296875,11.0,1.0
2682,1960,1201,1,1,60.400001525878906,62.400001525878906,0,1,0,0,,,50.2599983215332,12.0,1.0
2687,1960,1202,0,1,51.20000076293945,45.0,0,1,4,0,,,43.59000015258789,12.0,2.0
3287,1960,1301,1,1,77.80000305175781,72.19999694824219,0,0,0,0,,,77.88999938964844,13.0,1.0
3145,1960,1302,1,1,66.5999984741211,68.9000015258789,0,0,0,0,,,67.05000305175781,13.0,2.0
2939,1960,1303,1,1,59.099998474121094,59.0,1,1,8,0,,,60.310001373291016,13.0,3.0
2942,1960,1304,0,0,44.29999923706055,48.0,1,0,0,0,,,49.220001220703125,13.0,4.0
2786,1960,1305,1,1,71.19999694824219,76.0999984741211,0,0,0,0,,,68.66000366210938,13.0,5.0
2973,1960,1306,1,1,71.69999694824219,73.0999984741211,0,0,0,0,,,70.66999816894531,13.0,6.0
3101,1960,1307,1,1,54.400001525878906,83.0,1,0,0,0,,,79.77999877929688,13.0,7.0
2759,1960,1308,1,1,67.19999694824219,74.5999984741211,1,0,0,0,,,64.2699966430664,13.0,8.0
3062,1960,1309,1,1,60.0,67.0,0,0,0,0,,,54.47999954223633,13.0,9.0
2813,1960,1310,0,0,42.900001525878906,45.70000076293945,0,0,0,0,,,44.40999984741211,13.0,10.0
3019,1960,1311,1,1,54.0,56.70000076293945,1,1,8,0,,,49.9900016784668,13.0,11.0
3203,1960,1312,2,1,50.79999923706055,60.79999923706055,9,0,0,0,,,55.97999954223633,13.0,12.0
2966,1960,1313,0,0,34.0,32.900001525878906,0,0,0,0,,,37.79999923706055,13.0,13.0
3272,1960,1314,0,0,36.20000076293945,35.70000076293945,1,0,0,0,,,32.619998931884766,13.0,14.0
3261,1960,1315,0,0,49.5,47.5,0,0,0,0,,,55.45000076293945,13.0,15.0
2999,1960,1316,3,0,37.70000076293945,38.599998474121094,9,3,0,0,,,39.11000061035156,13.0,16.0
3186,1960,1317,0,0,38.70000076293945,39.0,0,0,0,0,,,39.0,13.0,17.0
2944,1960,1318,0,0,40.70000076293945,40.5,0,0,0,0,,,44.58000183105469,13.0,18.0
3114,1960,1319,0,0,49.400001525878906,49.5,0,0,0,0,,,44.959999084472656,13.0,19.0
3036,1960,1320,3,0,44.400001525878906,44.5,9,0,0,0,,,43.25,13.0,20.0
3024,1960,1321,1,1,54.70000076293945,58.79999923706055,0,1,0,0,,,46.75,13.0,21.0
3106,1960,1322,0,0,38.599998474121094,39.5,0,0,0,0,,,42.470001220703125,13.0,22.0
3133,1960,1323,1,1,51.599998474121094,50.099998474121094,1,1,4,0,,,42.68000030517578,13.0,23.0
3014,1960,1324,1,1,72.19999694824219,76.0,0,0,0,0,,,58.959999084472656,13.0,24.0
3015,1960,1325,1,1,57.900001525878906,58.20000076293945,0,1,4,0,,,45.38999938964844,13.0,25.0
3478,1960,1401,1,1,64.80000305175781,66.80000305175781,0,0,0,0,,,62.869998931884766,14.0,1.0
3424,1960,1402,0,0,42.29999923706055,47.79999923706055,0,0,0,0,,,37.630001068115234,14.0,2.0
3421,1960,1403,1,1,52.400001525878906,56.900001525878906,1,1,8,0,,,48.06999969482422,14.0,3.0
3437,1960,1404,0,0,41.79999923706055,49.900001525878906,0,1,4,0,,,38.599998474121094,14.0,4.0
3495,1960,1405,1,1,50.099998474121094,53.70000076293945,1,0,0,0,,,42.650001525878906,14.0,5.0
3504,1960,1406,1,0,48.0,51.5,1,0,0,0,,,41.279998779296875,14.0,6.0
3394,1960,1407,0,0,39.900001525878906,46.20000076293945,0,0,0,0,,,41.2400016784668,14.0,7.0
3441,1960,1408,1,1,53.29999923706055,61.5,0,0,0,0,,,48.81999969482422,14.0,8.0
3311,1960,1409,1,0,49.400001525878906,50.29999923706055,1,1,8,0,,,43.189998626708984,14.0,9.0
3347,1960,1410,1,0,42.900001525878906,50.70000076293945,1,1,8,0,,,41.65999984741211,14.0,10.0
3482,1960,1411,1,0,46.20000076293945,52.099998474121094,1,0,0,0,,,42.20000076293945,14.0,11.0
3677,1960,1501,0,0,39.099998474121094,46.599998474121094,0,1,0,0,,,43.560001373291016,15.0,1.0
